transaction_id,customer_id,product_id,transaction_date,quantity,discount_pct,payment_status,sales_channel,gross_revenue,discount_amount,net_revenue,estimated_cost,estimated_margin
T51364,C10452,P1298,2026-05-11,14,0.02,Paid,Partner,21145.88,422.92,20722.96,3222.66,17500.3
T51365,C10926,P1041,2025-05-04,15,0.0,Paid,Direct,25709.25,0.0,25709.25,3401.7,22307.55
T51366,C10399,P1313,2025-06-13,20,0.1,Paid,Direct,20190.2,2019.02,18171.18,14423.0,3748.18
T51367,C10972,P1072,2025-01-29,3,0.1,Paid,Direct,4347.69,434.77,3912.92,1626.24,2286.68
T51368,C10602,P1309,2025-08-06,21,0.0,Paid,Partner,34394.43,0.0,34394.43,2528.19,31866.24
T51369,C10768,P1008,2025-01-26,26,0.05,Paid,Direct,38059.32,1902.97,36156.35,11279.84,24876.51
T51370,C10755,P1004,2026-03-09,23,0.05,Paid,Online,24292.83,1214.64,23078.19,21124.12,1954.07
T51371,C10201,P1032,2025-02-21,9,0.0,Paid,Direct,10394.1,0.0,10394.1,7550.82,2843.28
T51372,C10815,P1191,2026-02-06,11,0.05,Paid,Partner,14326.95,716.35,13610.6,10419.64,3190.96
T51373,C10944,P1093,2025-12-03,28,0.0,Paid,Partner,11310.04,0.0,11310.04,5861.8,5448.24
T51374,C10661,P1209,2026-07-27,23,0.0,Paid,Direct,13265.25,0.0,13265.25,11534.96,1730.29
T51375,C10947,P1286,2025-07-21,28,0.1,Pending,Partner,7810.04,781.0,7029.04,6791.4,237.64
T51376,C10846,P1009,2025-07-19,27,0.02,Paid,Partner,29331.45,586.63,28744.82,25505.55,3239.27
T51377,C10666,P1184,2025-05-22,13,-0.05,Paid,Partner,14642.29,1464.23,13178.06,9770.02,3408.04
T51378,C10477,P1258,2025-11-08,4,0.05,Pending,Partner,5548.08,277.4,5270.68,4074.16,1196.52
T51379,C10857,P1148,2025-05-08,7,0.2,Refunded,Partner,11107.67,2221.53,8886.14,4757.83,4128.31
T51380,C10185,P1323,2025-03-07,9,0.02,Pending,Direct,5008.77,100.18,4908.59,4355.46,553.13
T51381,C10561,P1231,2026-07-05,25,0.02,Paid,Direct,20700.25,414.0,20286.25,9949.5,10336.75
T51382,C10815,P1012,2026-01-29,9,0.0,Failed,Direct,4371.21,0.0,4371.21,1672.2,2699.01
T51383,C10944,P1189,2025-03-10,11,0.05,Pending,Partner,19410.16,970.51,18439.65,8984.91,9454.74
T51384,C10267,P1134,2025-12-25,25,0.02,Paid,Online,24093.25,481.86,23611.39,5913.5,17697.89
T51385,C10093,P1046,2025-06-26,5,0.05,Paid,Direct,9405.9,470.3,8935.6,3136.05,5799.55
T51386,C10333,P1332,2025-04-15,20,0.02,Failed,Direct,39013.0,780.26,38232.74,20357.4,17875.34
T51387,C10863,P1077,2025-10-01,16,0.0,Paid,Direct,32029.12,0.0,32029.12,9413.76,22615.36
T51388,C10523,P1029,2026-04-02,29,0.1,Paid,Partner,7004.37,700.44,6303.93,2772.69,3531.24
T51389,C10055,P1077,2025-01-01,15,0.1,Paid,Partner,30027.3,3002.73,27024.57,8825.4,18199.17
T51390,C10119,P1288,2025-07-26,16,0.02,Paid,Partner,21576.16,431.52,21144.64,6680.0,14464.64
T51391,C10339,P1209,2026-06-19,25,0.05,Paid,Partner,14418.75,720.94,13697.81,12538.0,1159.81
T51392,C10342,P1286,2025-08-17,29,0.02,Paid,Partner,8088.97,161.78,7927.19,7033.95,893.24
T51393,C10135,P1161,2025-02-27,22,0.1,Paid,Direct,22259.16,2225.92,20033.24,4103.22,15930.02
T51394,C10494,P1040,2025-09-06,21,0.02,Failed,Direct,32002.32,640.05,31362.27,19060.86,12301.41
T51395,C10479,P1135,2026-01-31,26,0.02,Paid,Direct,18548.14,370.96,18177.18,15995.72,2181.46
T51396,C10199,P1069,2026-08-01,29,0.0,Paid,Online,25303.95,0.0,25303.95,22003.46,3300.49
T51397,C10232,P1194,2025-12-31,22,0.0,Paid,Partner,46386.34,0.0,46386.34,23895.74,22490.6
T51398,C10664,P1094,2025-01-30,9,0.1,Paid,Direct,2105.46,210.55,1894.91,933.21,961.7
T51399,C10952,P1339,2026-04-15,19,0.02,Refunded,Direct,9924.84,198.5,9726.34,8630.37,1095.97
T51400,C10996,P1132,2026-03-29,7,0.0,Paid,Direct,6410.32,0.0,6410.32,5574.17,836.15
T51401,C10559,P1109,2026-01-13,15,0.0,Paid,Online,12416.25,0.0,12416.25,10796.7,1619.55
T51402,C10038,P1344,2026-06-04,13,0.02,Pending,Direct,15046.07,300.92,14745.15,13083.59,1661.56
T51403,C10897,P1182,2026-03-23,29,0.05,Paid,Partner,50948.36,2547.42,48400.94,28279.35,20121.59
T51404,C10950,P1059,2025-05-15,17,0.02,Paid,Direct,34519.18,690.38,33828.8,19124.83,14703.97
T51405,C10278,P1168,2025-09-02,28,0.05,Paid,Partner,23986.48,1199.32,22787.16,20857.76,1929.4
T51406,C10400,P1089,2025-10-22,24,0.1,Paid,Partner,30677.04,3067.7,27609.34,26675.76,933.58
T51407,C10025,P1250,2025-10-11,25,0.0,Pending,Direct,47485.25,0.0,47485.25,24441.5,23043.75
T51408,C10801,P1200,2026-01-06,5,0.1,Paid,Partner,1411.75,141.18,1270.57,1227.6,42.97
T51409,C10775,P1255,2026-02-11,23,0.0,Paid,Direct,29601.0,0.0,29601.0,25739.99,3861.01
T51410,C10020,P1329,2025-03-02,8,0.02,Paid,Partner,6096.96,121.94,5975.02,5301.68,673.34
T51411,C10702,P1255,2025-11-26,17,0.0,Pending,Direct,21879.0,0.0,21879.0,19025.21,2853.79
T51412,C10411,P1119,2025-01-23,15,0.0,Paid,Partner,21373.35,0.0,21373.35,15372.0,6001.35
T51413,C10545,P1070,2025-10-24,8,0.0,Paid,Direct,9677.2,0.0,9677.2,8414.96,1262.24
T51414,C10218,P1185,2025-09-02,29,0.0,Paid,Partner,63485.06,0.0,63485.06,32566.42,30918.64
T51415,C10815,P1157,2025-04-30,26,0.1,Paid,Direct,25659.4,2565.94,23093.46,22312.42,781.04
T51416,C10404,P1109,2026-07-29,17,0.02,Paid,Partner,14071.75,281.44,13790.31,12236.26,1554.05
T51417,C10840,P1283,2025-05-30,1,0.15,Paid,Direct,1189.95,178.49,1011.46,958.17,53.29
T51418,C10148,P1318,2025-02-02,6,0.02,Paid,Direct,5917.92,118.36,5799.56,2604.96,3194.6
T51419,C10587,P1133,2025-07-27,7,0.05,Paid,Partner,9521.12,476.06,9045.06,2649.08,6395.98
T51420,C10310,P1238,2026-03-16,29,0.0,Paid,Direct,36174.02,0.0,36174.02,31455.72,4718.3
T51421,C10965,P1344,2025-01-06,12,0.02,Paid,Direct,13888.68,277.77,13610.91,12077.16,1533.75
T51422,C10556,P1004,2025-10-13,2,0.02,Paid,Partner,2112.42,42.25,2070.17,1836.88,233.29
T51423,C10719,P1127,2025-08-31,17,0.15,Paid,Direct,25955.77,3893.37,22062.4,11566.8,10495.6
T51424,C10086,P1258,2026-05-18,28,0.15,Failed,Online,38836.56,5825.48,33011.08,28519.12,4491.96
T51425,C10676,P1174,2025-01-02,17,0.0,Paid,Direct,12983.58,0.0,12983.58,3169.82,9813.76
T51426,C10101,P1277,2025-01-11,13,0.05,Paid,Online,25669.02,1283.45,24385.57,11371.49,13014.08
T51427,C10361,P1166,2025-11-24,6,0.05,Paid,Online,11933.04,596.65,11336.39,6923.7,4412.69
T51428,C10222,P1022,2025-04-15,26,0.05,Paid,Direct,31679.44,1583.97,30095.47,27547.26,2548.21
T51429,C10002,P1151,2026-02-13,4,0.0,Paid,Direct,8105.44,0.0,8105.44,3923.68,4181.76
T51430,C10586,P1141,2025-06-11,28,0.05,Pending,Partner,50546.44,2527.32,48019.12,14140.0,33879.12
T51431,C10240,P1295,2025-11-23,7,0.1,Paid,Partner,4286.8,428.68,3858.12,3727.64,130.48
T51432,C10512,P1051,2025-01-22,5,0.0,Paid,Direct,10072.9,0.0,10072.9,539.2,9533.7
T51433,C10763,P1054,2026-02-07,11,0.02,Paid,Direct,9330.31,186.61,9143.7,2184.71,6958.99
T51434,C10178,P1049,2025-10-28,1,0.0,Paid,Direct,1896.63,0.0,1896.63,400.82,1495.81
T51435,C10709,P1198,2025-01-01,1,0.15,Paid,Partner,2117.54,317.63,1799.91,432.17,1367.74
T51436,C10297,P1348,2025-06-04,6,0.0,Paid,Partner,5538.9,0.0,5538.9,4517.64,1021.26
T51437,C10331,P1216,2025-02-04,21,0.0,Paid,Direct,7974.54,0.0,7974.54,4547.55,3426.99
T51438,C10576,P1285,2025-01-27,24,0.0,Pending,Direct,19902.24,0.0,19902.24,17306.4,2595.84
T51439,C10625,P1297,2026-02-10,8,0.1,Paid,Partner,6034.0,603.4,5430.6,1708.16,3722.44
T51440,C10655,P1210,2025-09-06,19,0.05,Paid,Online,30044.51,1502.23,28542.28,22515.57,6026.71
T51441,C10195,P1213,2026-04-11,11,0.0,Refunded,Direct,10537.56,0.0,10537.56,2339.7,8197.86
T51442,C10579,P1085,2025-05-30,13,0.0,Paid,Direct,16690.18,0.0,16690.18,3168.23,13521.95
T51443,C10263,P1336,2026-02-21,10,0.1,Paid,Direct,16488.3,1648.83,14839.47,10230.3,4609.17
T51444,C10276,P1275,2025-12-23,26,0.02,Paid,Partner,43266.34,865.33,42401.01,3313.18,39087.83
T51445,C10947,P1305,2026-01-20,15,0.0,Failed,Direct,21031.2,0.0,21031.2,8067.6,12963.6
T51446,C10100,P1344,2026-04-26,15,0.2,Paid,Direct,17360.85,3472.17,13888.68,15096.45,-1207.77
T51447,C10413,P1122,2026-02-15,25,0.0,Paid,Partner,30124.75,0.0,30124.75,24456.75,5668.0
T51448,C10439,P1050,2026-03-09,20,0.02,Paid,Direct,25663.2,513.26,25149.94,22315.8,2834.14
T51449,C10244,P1300,2026-03-05,5,0.0,Paid,Direct,2422.3,0.0,2422.3,2106.35,315.95
T51450,C10785,P1165,2025-09-17,6,0.05,Paid,Direct,4399.86,219.99,4179.87,1403.4,2776.47
T51451,C10487,P1335,2026-02-25,10,0.1,Paid,Direct,16705.2,1670.52,15034.68,1607.1,13427.58
T51452,C10719,P1243,2026-05-04,3,0.02,Pending,Direct,1130.37,22.61,1107.76,905.97,201.79
T51453,C10387,P1090,2026-03-05,21,0.05,Paid,Direct,34737.99,1736.9,33001.09,5573.4,27427.69
T51454,C10896,P1124,2025-12-19,15,0.15,Paid,Direct,13792.8,2068.92,11723.88,11993.7,-269.82
T51455,C10729,P1213,2025-02-12,2,0.1,Paid,Direct,1915.92,191.59,1724.33,425.4,1298.93
T51456,C10333,P1138,2025-09-11,12,0.02,Paid,Online,6784.2,135.68,6648.52,5899.32,749.2
T51457,C10962,P1098,2025-02-06,25,0.02,Paid,Online,27580.0,551.6,27028.4,18552.0,8476.4
T51458,C10865,P1073,2025-03-02,27,0.15,Paid,Direct,58392.9,8758.94,49633.96,13475.43,36158.53
T51459,C10591,P1227,2025-07-29,28,0.0,Paid,Partner,30752.68,0.0,30752.68,26741.4,4011.28
T51460,C10016,P1012,2025-09-27,27,0.0,Pending,Direct,13113.63,0.0,13113.63,5016.6,8097.03
T51461,C10591,P1032,2025-11-03,18,0.0,Paid,Partner,20788.2,0.0,20788.2,15101.64,5686.56
T51462,C10690,P1014,2026-06-07,27,0.1,Paid,Online,50339.34,5033.93,45305.41,10096.92,35208.49
T51463,C10364,P1256,2026-03-19,28,0.0,Pending,Partner,56938.84,0.0,56938.84,26453.28,30485.56
T51464,C10143,P1010,2025-09-03,19,0.0,Paid,Partner,17940.18,0.0,17940.18,15600.14,2340.04
T51465,C10564,P1146,2025-07-14,12,0.05,Pending,Direct,15941.88,797.09,15144.79,7423.44,7721.35
T51466,C10801,P1042,2026-02-18,29,0.0,Pending,Direct,7804.48,0.0,7804.48,6339.4,1465.08
T51467,C10319,P1205,2025-06-09,13,0.0,Paid,Direct,10455.25,0.0,10455.25,9091.55,1363.7
T51468,C10456,P1012,2026-05-28,5,0.02,Paid,Direct,2428.45,48.57,2379.88,929.0,1450.88
T51469,C10001,P1009,2026-03-30,4,0.0,Paid,Partner,4345.4,0.0,4345.4,3778.6,566.8
T51470,C10703,P1143,2026-01-31,17,0.2,Pending,Direct,12878.18,2575.64,10302.54,7012.5,3290.04
T51471,C10866,P1243,2025-05-25,2,0.0,Paid,Direct,753.58,0.0,753.58,603.98,149.6
T51472,C10776,P1038,2025-12-27,4,0.1,Failed,Partner,5828.24,582.82,5245.42,3922.48,1322.94
T51473,C10429,P1173,2026-04-22,8,0.02,Paid,Partner,11916.4,238.33,11678.07,5927.12,5750.95
T51474,C10045,P1283,2025-02-11,16,0.0,Paid,Partner,19039.2,0.0,19039.2,15330.72,3708.48
T51475,C10492,P1218,2025-04-13,14,0.0,Paid,Direct,13659.66,0.0,13659.66,11878.02,1781.64
T51476,C10940,P1262,2025-10-26,15,0.02,Failed,Partner,12040.8,240.82,11799.98,9676.05,2123.93
T51477,C10083,P1110,2025-07-28,15,0.02,Paid,Direct,9422.1,188.44,9233.66,8193.15,1040.51
T51478,C10213,P1329,2026-02-16,29,0.0,Paid,Partner,22101.48,0.0,22101.48,19218.59,2882.89
T51479,C10837,P1051,2025-08-21,7,0.2,Pending,Direct,14102.06,2820.41,11281.65,754.88,10526.77
T51480,C10568,P1211,2026-08-02,14,0.02,Paid,Direct,14230.58,284.61,13945.97,12374.46,1571.51
T51481,C10170,P1152,2025-06-23,18,0.15,Paid,Online,21036.24,3155.44,17880.8,12179.7,5701.1
T51482,C10024,P1011,2025-07-28,8,0.0,Pending,Direct,9811.44,0.0,9811.44,3988.0,5823.44
T51483,C10410,P1330,2025-01-02,6,0.0,Pending,Direct,6733.38,0.0,6733.38,5855.1,878.28
T51484,C10594,P1245,2025-05-24,2,0.05,Paid,Direct,1874.54,93.73,1780.81,1630.04,150.77
T51485,C10840,P1079,2025-05-17,10,0.0,Paid,Online,21245.8,0.0,21245.8,3450.6,17795.2
T51486,C10883,P1018,2026-03-19,8,0.0,Paid,Online,17441.28,0.0,17441.28,8086.8,9354.48
T51487,C10457,P1236,2025-07-15,6,0.0,Paid,Direct,5576.16,0.0,5576.16,4848.84,727.32
T51488,C10422,P1190,2025-04-29,8,0.0,Paid,Partner,5049.36,0.0,5049.36,4390.72,658.64
T51489,C10931,P1017,2025-07-01,21,0.1,Paid,Direct,39271.89,3927.19,35344.7,4567.29,30777.41
T51490,C10776,P1345,2025-11-23,24,0.0,Paid,Partner,40185.12,0.0,40185.12,24943.92,15241.2
T51491,C10209,P1251,2026-04-01,15,0.2,Paid,Direct,21287.85,4257.57,17030.28,5207.7,11822.58
T51492,C10681,P1161,2026-07-22,2,0.0,Pending,Direct,2023.56,0.0,2023.56,373.02,1650.54
T51493,C10715,P1083,2025-01-28,22,0.02,Paid,Partner,36331.9,726.64,35605.26,3400.1,32205.16
T51494,C10233,P1094,2026-05-03,5,0.02,Paid,Online,1169.7,23.39,1146.31,518.45,627.86
T51495,C10977,P1158,2025-08-14,2,0.02,Failed,Direct,2401.22,48.02,2353.2,2088.02,265.18
T51496,C10296,P1020,2026-04-14,17,0.15,Pending,Direct,18171.3,2725.7,15445.6,4773.26,10672.34
T51497,C10549,P1128,2025-01-22,13,0.1,Paid,Online,9806.16,980.62,8825.54,8527.09,298.45
T51498,C10493,P1076,2025-12-30,10,0.0,Failed,Direct,17109.4,0.0,17109.4,10515.9,6593.5
T51499,C10692,P1039,2026-06-24,29,0.02,Paid,Direct,42942.04,858.84,42083.2,25556.54,16526.66
T51500,C10901,P1044,2025-01-23,3,0.1,Paid,Direct,3768.09,376.81,3391.28,1575.87,1815.41
T51501,C10393,P1120,2026-04-04,2,0.0,Paid,Direct,3818.32,0.0,3818.32,2181.94,1636.38
T51502,C10384,P1133,2025-03-08,18,0.02,Paid,Direct,24482.88,489.66,23993.22,6811.92,17181.3
T51503,C10751,P1122,2026-07-24,13,0.0,Paid,Direct,15664.87,0.0,15664.87,12717.51,2947.36
T51504,C10952,P1241,2026-03-08,24,0.02,Paid,Direct,12865.44,257.31,12608.13,5764.32,6843.81
T51505,C10908,P1182,2026-06-12,2,0.02,Pending,Direct,3513.68,70.27,3443.41,1950.3,1493.11
T51506,C10752,P1067,2026-06-05,13,0.02,Paid,Partner,10145.85,202.92,9942.93,4427.28,5515.65
T51507,C10703,P1340,2025-07-03,5,0.15,Paid,Direct,10015.75,1502.36,8513.39,1368.75,7144.64
T51508,C10768,P1255,2025-08-30,2,0.02,Paid,Partner,2574.0,51.48,2522.52,2238.26,284.26
T51509,C10935,P1164,2026-02-06,14,0.15,Paid,Direct,18164.86,2724.73,15440.13,15795.5,-355.37
T51510,C10010,P1017,2025-04-12,22,0.05,Failed,Direct,41141.98,2057.1,39084.88,4784.78,34300.1
T51511,C10588,P1320,2025-06-27,5,0.02,Paid,Direct,9869.0,197.38,9671.62,3475.2,6196.42
T51512,C10034,P1260,2025-02-27,25,0.02,Paid,Direct,22278.75,445.58,21833.17,7650.0,14183.17
T51513,C10577,P1161,2026-05-31,16,0.02,Paid,Partner,16188.48,323.77,15864.71,2984.16,12880.55
T51514,C10394,P1056,2025-05-24,14,0.1,Paid,Direct,17351.46,1735.15,15616.31,7691.74,7924.57
T51515,C10304,P1037,2025-08-27,27,0.0,Paid,Partner,50742.72,0.0,50742.72,8201.25,42541.47
T51516,C10890,P1101,2025-09-20,10,0.15,Paid,Online,17770.5,2665.58,15104.92,4361.5,10743.42
T51517,C10709,P1080,2025-08-07,6,0.05,Pending,Direct,10518.66,525.93,9992.73,5493.24,4499.49
T51518,C10567,P1073,2026-03-28,23,0.05,Paid,Online,49742.1,2487.1,47255.0,11479.07,35775.93
T51519,C10881,P1142,2026-06-15,4,0.02,Paid,Direct,8789.68,175.79,8613.89,3392.12,5221.77
T51520,C10097,P1016,2025-11-29,26,0.05,Paid,Direct,33533.24,1676.66,31856.58,9097.14,22759.44
T51521,C10646,P1113,2026-05-01,24,0.05,Paid,Direct,41667.12,2083.36,39583.76,15998.4,23585.36
T51522,C10156,P1304,2025-03-06,29,0.05,Paid,Partner,19430.29,971.51,18458.78,15695.67,2763.11
T51523,C10233,P1303,2026-07-15,14,0.0,Paid,Partner,27180.58,0.0,27180.58,11070.92,16109.66
T51524,C10185,P1002,2025-03-09,19,0.05,Paid,Online,41623.3,2081.17,39542.13,22637.74,16904.39
T51525,C10544,P1237,2025-02-08,26,0.02,Paid,Partner,6425.12,128.5,6296.62,4713.54,1583.08
T51526,C10629,P1346,2025-01-13,4,0.05,Pending,Direct,2285.88,114.29,2171.59,1987.72,183.87
T51527,C10755,P1202,2025-05-22,9,0.02,Paid,Online,5904.18,118.08,5786.1,5134.05,652.05
T51528,C10440,P1136,2026-05-01,14,0.0,Paid,Online,27544.16,0.0,27544.16,7656.88,19887.28
T51529,C10939,P1171,2025-06-24,19,0.05,Paid,Partner,31763.25,1588.16,30175.09,21651.45,8523.64
T51530,C10373,P1074,2026-04-04,20,0.02,Paid,Partner,28434.6,568.69,27865.91,11139.8,16726.11
T51531,C10156,P1139,2025-09-04,27,0.05,Paid,Partner,22975.65,1148.78,21826.87,13239.72,8587.15
T51532,C10036,P1327,2025-03-02,15,0.05,Failed,Direct,28663.65,1433.18,27230.47,16673.7,10556.77
T51533,C10127,P1214,2025-10-02,5,0.05,Pending,Online,5937.45,296.87,5640.58,5163.0,477.58
T51534,C10445,P1150,2025-05-15,6,0.05,Paid,Online,5726.16,286.31,5439.85,4865.4,574.45
T51535,C10412,P1043,2025-06-19,24,0.0,Paid,Partner,30880.8,0.0,30880.8,26852.88,4027.92
T51536,C10854,P1317,2025-10-28,14,0.0,Paid,Direct,17030.58,0.0,17030.58,11350.22,5680.36
T51537,C10125,P1056,2026-04-04,19,0.05,Paid,Direct,23548.41,1177.42,22370.99,10438.79,11932.2
T51538,C10262,P1252,2025-12-07,17,0.0,Failed,Online,20162.68,0.0,20162.68,17532.78,2629.9
T51539,C10980,P1106,2025-05-10,24,0.0,Paid,Online,44071.2,0.0,44071.2,6798.72,37272.48
T51540,C10028,P1097,2026-02-21,7,0.0,Paid,Partner,15192.52,0.0,15192.52,978.53,14213.99
T51541,C10424,P1059,2026-02-08,5,0.0,Failed,Online,10152.7,0.0,10152.7,5624.95,4527.75
T51542,C10198,P1131,2025-05-18,22,0.2,Paid,Direct,41785.92,8357.18,33428.74,11248.6,22180.14
T51543,C10533,P1236,2026-05-10,13,0.0,Paid,Online,12081.68,0.0,12081.68,10505.82,1575.86
T51544,C10973,P1145,2026-05-05,24,0.0,Failed,Direct,30534.24,0.0,30534.24,26551.44,3982.8
T51545,C10227,P1008,2025-12-17,4,0.15,Paid,Direct,5855.28,878.29,4976.99,1735.36,3241.63
T51546,C10370,P1092,2025-06-21,8,0.2,Paid,Direct,6882.48,1376.5,5505.98,2016.4,3489.58
T51547,C10449,P1056,2025-07-25,28,0.0,Paid,Direct,34702.92,0.0,34702.92,15383.48,19319.44
T51548,C10798,P1140,2025-09-12,25,0.15,Failed,Direct,40529.0,6079.35,34449.65,11170.0,23279.65
T51549,C10984,P1315,2025-04-19,2,0.0,Paid,Partner,1992.36,0.0,1992.36,1732.48,259.88
T51550,C10096,P1336,2025-06-27,24,0.1,Paid,Direct,39571.92,3957.19,35614.73,24552.72,11062.01
T51551,C10488,P1349,2025-03-19,2,0.0,Paid,Partner,3249.18,0.0,3249.18,428.06,2821.12
T51552,C10752,P1039,2025-03-31,4,0.02,Pending,Direct,5923.04,118.46,5804.58,3525.04,2279.54
T51553,C10008,P1170,2026-03-08,27,0.0,Paid,Partner,33360.12,0.0,33360.12,26204.31,7155.81
T51554,C10806,P1015,2025-03-16,4,0.05,Paid,Direct,8710.88,435.54,8275.34,4516.92,3758.42
T51555,C10242,P1173,2025-09-30,9,0.0,Failed,Partner,13405.95,0.0,13405.95,6668.01,6737.94
T51556,C10518,P1201,2025-09-06,4,0.02,Paid,Partner,5190.92,103.82,5087.1,4513.84,573.26
T51557,C10978,P1270,2025-01-27,18,0.05,Paid,Direct,18114.3,905.72,17208.58,15751.62,1456.96
T51558,C10635,P1117,2026-04-28,2,0.0,Paid,Direct,2566.38,0.0,2566.38,2231.64,334.74
T51559,C10989,P1012,2026-07-25,9,0.15,Paid,Direct,4371.21,655.68,3715.53,1672.2,2043.33
T51560,C10603,P1158,2026-01-06,10,0.02,Paid,Direct,12006.1,240.12,11765.98,10440.1,1325.88
T51561,C10210,P1149,2026-01-25,19,0.0,Paid,Direct,26033.61,0.0,26033.61,19577.41,6456.2
T51562,C10692,P1218,2025-05-15,15,0.0,Paid,Direct,14635.35,0.0,14635.35,12726.45,1908.9
T51563,C10615,P1034,2026-05-05,6,0.0,Paid,Partner,6967.44,0.0,6967.44,3882.54,3084.9
T51564,C10310,P1214,2026-03-31,14,0.0,Pending,Direct,16624.86,0.0,16624.86,14456.4,2168.46
T51565,C10076,P1140,2025-09-12,14,0.02,Paid,Direct,22696.24,453.92,22242.32,6255.2,15987.12
T51566,C10648,P1258,2026-02-14,11,0.05,Pending,Direct,15257.22,762.86,14494.36,11203.94,3290.42
T51567,C10577,P1344,2026-07-09,16,0.02,Paid,Direct,18518.24,370.36,18147.88,16102.88,2045.0
T51568,C10773,P1079,2025-12-16,10,0.02,Paid,Direct,21245.8,424.92,20820.88,3450.6,17370.28
T51569,C10125,P1263,2025-04-26,10,0.1,Paid,Partner,17883.9,1788.39,16095.51,9146.1,6949.41
T51570,C10538,P1044,2025-07-11,23,0.0,Paid,Partner,28888.69,0.0,28888.69,12081.67,16807.02
T51571,C10818,P1344,2025-04-18,8,0.05,Paid,Direct,9259.12,462.96,8796.16,8051.44,744.72
T51572,C10891,P1168,2025-07-12,10,0.15,Paid,Direct,8566.6,1284.99,7281.61,7449.2,-167.59
T51573,C10939,P1261,2026-06-01,5,0.0,Pending,Direct,9084.9,0.0,9084.9,1099.55,7985.35
T51574,C10211,P1272,2025-04-21,21,0.05,Paid,Partner,18473.07,923.65,17549.42,16063.53,1485.89
T51575,C10172,P1212,2026-06-02,21,0.15,Paid,Direct,27659.94,4148.99,23510.95,24052.14,-541.19
T51576,C10576,P1134,2025-06-15,20,0.02,Paid,Partner,19274.6,385.49,18889.11,4730.8,14158.31
T51577,C10462,P1263,2025-10-17,5,0.2,Pending,Partner,8941.95,1788.39,7153.56,4573.05,2580.51
T51578,C10234,P1166,2025-11-03,14,0.0,Paid,Partner,27843.76,0.0,27843.76,16155.3,11688.46
T51579,C10102,P1230,2025-03-14,9,0.05,Paid,Direct,11019.6,550.98,10468.62,9582.3,886.32
T51580,C10143,P1214,2025-04-17,23,0.0,Paid,Online,27312.27,0.0,27312.27,23749.8,3562.47
T51581,C10339,P1162,2025-06-27,10,0.0,Paid,Direct,21163.8,0.0,21163.8,8928.0,12235.8
T51582,C10739,P1040,2025-02-04,13,0.2,Paid,Direct,19810.96,3962.19,15848.77,11799.58,4049.19
T51583,C10065,P1102,2026-03-14,14,0.0,Paid,Online,10385.62,0.0,10385.62,9030.98,1354.64
T51584,C10105,P1328,2025-11-13,23,0.2,Paid,Partner,46478.17,9295.63,37182.54,14813.61,22368.93
T51585,C10264,P1182,2026-05-06,21,0.05,Pending,Direct,36893.64,1844.68,35048.96,20478.15,14570.81
T51586,C10873,P1222,2026-05-16,24,0.15,Paid,Direct,24821.28,3723.19,21098.09,9859.2,11238.89
T51587,C10990,P1090,2025-07-21,13,0.2,Paid,Direct,21504.47,4300.89,17203.58,3450.2,13753.38
T51588,C10440,P1247,2026-04-19,24,0.05,Paid,Partner,32637.6,1631.88,31005.72,2065.92,28939.8
T51589,C10044,P1170,2025-02-05,26,0.2,Pending,Direct,32124.56,6424.91,25699.65,25233.78,465.87
T51590,C10011,P1076,2025-09-07,16,0.1,Paid,Direct,27375.04,2737.5,24637.54,16825.44,7812.1
T51591,C10858,P1051,2026-01-22,20,0.02,Paid,Direct,40291.6,805.83,39485.77,2156.8,37328.97
T51592,C10444,P1138,2025-09-28,27,0.05,Pending,Online,15264.45,763.22,14501.23,13273.47,1227.76
T51593,C10077,P1197,2026-03-05,25,0.0,Paid,Partner,14027.0,0.0,14027.0,12197.5,1829.5
T51594,C10833,P1098,2026-05-13,9,0.0,Paid,Direct,9928.8,0.0,9928.8,6678.72,3250.08
T51595,C10528,P1085,2025-09-03,21,0.0,Paid,Online,26961.06,0.0,26961.06,5117.91,21843.15
T51596,C10349,P1094,2025-06-09,13,0.02,Paid,Direct,3041.22,60.82,2980.4,1347.97,1632.43
T51597,C10452,P1102,2025-12-05,5,0.0,Paid,Partner,3709.15,0.0,3709.15,3225.35,483.8
T51598,C10225,P1258,2026-05-19,11,0.02,Paid,Partner,15257.22,305.14,14952.08,11203.94,3748.14
T51599,C10931,P1174,2026-07-27,29,0.05,Paid,Direct,22148.46,1107.42,21041.04,5407.34,15633.7
T51600,C10787,P1164,2026-04-19,28,0.05,Paid,Partner,36329.72,1816.49,34513.23,31591.0,2922.23
T51601,C10199,P1056,2025-05-23,23,0.15,Failed,Online,28505.97,4275.9,24230.07,12636.43,11593.64
T51602,C10734,P1190,2025-04-30,29,0.2,Paid,Direct,18303.93,3660.79,14643.14,15916.36,-1273.22
T51603,C10179,P1336,2025-11-29,17,0.15,Refunded,Direct,28030.11,4204.52,23825.59,17391.51,6434.08
T51604,C10453,P1260,2025-08-22,22,0.05,Paid,Partner,19605.3,980.26,18625.04,6732.0,11893.04
T51605,C10748,P1156,2025-12-21,5,0.0,Paid,Direct,2820.3,0.0,2820.3,1533.45,1286.85
T51606,C10036,P1107,2026-06-20,9,0.15,Failed,Direct,3572.28,535.84,3036.44,3106.35,-69.91
T51607,C10725,P1123,2025-11-15,6,0.0,Paid,Direct,9230.64,0.0,9230.64,5718.06,3512.58
